Year,Deaths,Cases,Summary Interval,N,Median Obs,Median Rel,Observed,Expected,Relative,SE Obs,SE Rel,Obs Cum CIs Lower,Obs Cum CIs Upper,Rel Cum CIs Lower,Rel Cum CIs Upper,Specified COD,Other CODs,SE Specified COD,SE Other CODs,Specified COD Cum CI Lower,Specified COD Cum CI Upper,Other CODs Cum CI Lower,Other CODs Cum CI Upper,interval,b,a
1977,98,1019,16,960,35.81,.,73.876,84.333,87.461,1.424,1.648,70.963,76.547,83.820,90.330,12.155,13.969,1.586,0.180,9.260,15.465,13.618,14.325,17,0.15667,0.10457
1977,98,1019,17,960,35.81,.,72.598,83.197,87.260,1.446,1.738,69.645,75.316,83.402,90.273,12.322,15.081,1.623,0.198,9.361,15.710,14.696,15.470,18,0.16803,0.10599
1977,98,1019,18,960,35.81,.,71.425,82.011,87.091,1.466,1.787,68.438,74.184,83.120,90.184,12.461,16.114,1.658,0.216,9.437,15.923,15.693,16.540,19,0.17989,0.10586
1977,98,1019,19,960,35.81,.,70.251,80.759,86.988,1.484,1.837,67.232,73.049,82.895,90.160,12.545,17.205,1.694,0.236,9.459,16.084,16.745,17.670,20,0.19241,0.10508
1977,98,1019,20,960,35.81,.,69.395,79.449,86.988,1.496,1.837,66.355,72.220,82.895,90.160,12.545,18.060,1.727,0.257,9.404,16.157,17.558,18.567,21,0.20551,0.10054
1977,98,1019,21,960,35.81,.,67.897,78.099,86.937,1.516,1.942,64.822,70.766,82.582,90.267,12.580,19.523,1.766,0.280,9.374,16.277,18.977,20.074,22,0.21901,0.10202
1977,98,1019,22,960,35.81,.,66.932,76.697,86.937,1.529,1.942,63.836,69.828,82.582,90.267,12.580,20.488,1.801,0.304,9.316,16.355,19.895,21.087,23,0.23303,0.09765
1977,98,1019,23,960,35.81,.,65.963,75.232,86.937,1.540,1.942,62.848,68.885,82.582,90.267,12.580,21.456,1.836,0.330,9.257,16.435,20.813,22.107,24,0.24768,0.0926900000000001
1977,98,1019,24,960,35.81,.,64.883,73.762,86.937,1.552,1.942,61.747,67.831,82.582,90.267,12.580,22.537,1.873,0.357,9.196,16.516,21.841,23.240,25,0.26238,0.0887900000000001
1977,98,1019,25,960,35.81,.,63.798,72.298,86.937,1.564,1.942,60.643,66.772,82.582,90.267,12.580,23.622,1.909,0.384,9.137,16.597,22.873,24.378,26,0.27702,0.085
1977,98,1019,26,960,35.81,.,62.598,70.788,86.937,1.576,1.942,59.425,65.599,82.582,90.267,12.580,24.822,1.946,0.413,9.076,16.680,24.016,25.635,27,0.29212,0.0819
1977,98,1019,27,960,35.81,.,61.609,69.332,86.937,1.585,1.942,58.420,64.631,82.582,90.267,12.580,25.811,1.982,0.442,9.018,16.760,24.949,26.680,28,0.30668,0.0772299999999999
1977,98,1019,28,960,35.81,.,60.726,67.801,86.937,1.593,1.942,57.525,63.765,82.582,90.267,12.580,26.694,2.018,0.473,8.958,16.843,25.772,27.624,29,0.32199,0.07075
1977,98,1019,29,960,35.81,.,58.735,66.234,86.937,1.608,1.942,55.510,61.811,82.582,90.267,12.580,28.685,2.057,0.505,8.896,16.929,27.699,29.678,30,0.33766,0.0749899999999999
1977,98,1019,30,960,35.81,.,57.733,64.709,86.937,1.615,1.942,54.499,60.826,82.582,90.267,12.580,29.686,2.093,0.537,8.837,17.012,28.637,30.742,31,0.35291,0.0697600000000001
1977,98,1019,31,960,35.81,.,55.942,63.113,86.937,1.626,1.942,52.692,59.061,82.582,90.267,12.580,31.478,2.130,0.571,8.778,17.095,30.361,32.601,32,0.36887,0.07171
1977,98,1019,32,960,35.81,.,54.141,61.587,86.937,1.635,1.942,50.880,57.282,82.582,90.267,12.580,33.279,2.164,0.605,8.723,17.173,32.096,34.466,33,0.38413,0.0744600000000001
1977,98,1019,33,960,35.81,.,53.125,60.079,86.937,1.639,1.942,49.860,56.278,82.582,90.267,12.580,34.294,2.200,0.639,8.666,17.254,33.044,35.547,34,0.39921,0.06954
1977,98,1019,34,960,35.81,.,52.219,58.531,86.937,1.642,1.942,48.951,55.381,82.582,90.267,12.580,35.200,2.237,0.674,8.607,17.339,33.880,36.523,35,0.41469,0.06312
1977,98,1019,35,960,35.81,.,49.477,56.909,86.937,1.648,1.942,46.205,52.660,82.582,90.267,12.580,37.943,2.265,0.713,8.563,17.403,36.546,39.338,36,0.43091,0.07432
1977,98,1019,36,960,35.81,.,48.213,55.349,86.937,1.650,1.942,44.943,51.403,82.582,90.267,12.580,39.207,2.300,0.750,8.508,17.483,37.736,40.674,37,0.44651,0.07136
1977,98,1019,37,960,35.81,.,46.829,53.742,86.937,1.650,1.942,43.563,50.024,82.582,90.267,12.580,40.591,2.335,0.789,8.453,17.563,39.042,42.134,38,0.46258,0.06913
1977,98,1019,38,960,35.81,.,45.303,52.089,86.937,1.649,1.942,42.043,48.502,82.582,90.267,12.580,42.117,2.370,0.831,8.398,17.644,40.484,43.740,39,0.47911,0.06786
1977,98,1019,39,960,35.81,.,.,50.441,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,0.49559,
1977,98,1019,40,960,35.81,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
1978,94,965,0,915,37.25,.,93.224,98.954,94.209,0.831,0.840,91.393,94.677,92.316,95.647,5.761,1.015,0.835,0.004,4.273,7.550,1.007,1.024,1,0.0104600000000001,0.0572999999999999
1978,94,965,1,915,37.25,.,91.474,98.101,93.245,0.923,0.941,89.470,93.112,91.138,94.866,6.710,1.816,0.934,0.012,5.035,8.699,1.793,1.839,2,0.01899,0.06627
1978,94,965,2,915,37.25,.,89.722,97.277,92.233,1.004,1.032,87.567,91.521,89.937,94.022,7.699,2.579,1.022,0.019,5.855,9.860,2.542,2.617,3,0.02723,0.0755500000000001
1978,94,965,3,915,37.25,.,88.514,96.473,91.750,1.055,1.093,86.265,90.416,89.322,93.646,8.167,3.319,1.080,0.027,6.216,10.446,3.266,3.372,4,0.03527,0.07959
1978,94,965,4,915,37.25,.,87.306,95.658,91.269,1.101,1.151,84.971,89.302,88.714,93.267,8.629,4.064,1.134,0.035,6.577,11.019,3.995,4.134,5,0.04342,0.08352
1978,94,965,5,915,37.25,.,85.986,94.848,90.657,1.149,1.211,83.562,88.078,87.976,92.764,9.212,4.802,1.189,0.044,7.055,11.711,4.716,4.889,6,0.05152,0.08862
1978,94,965,6,915,37.25,.,85.325,94.010,90.657,1.171,1.211,82.859,87.462,87.976,92.764,9.212,5.463,1.220,0.054,7.002,11.782,5.359,5.569,7,0.0599,0.08685
1978,94,965,7,915,37.25,.,84.001,93.170,90.159,1.214,1.303,81.457,86.226,87.270,92.421,9.677,6.322,1.271,0.063,7.372,12.349,6.199,6.447,8,0.0683,0.09169
1978,94,965,8,915,37.25,.,82.454,92.320,89.314,1.260,1.365,79.826,84.774,86.303,91.695,10.461,7.084,1.325,0.073,8.046,13.234,6.942,7.229,9,0.0768000000000001,0.09866
1978,94,965,9,915,37.25,.,81.570,91.479,89.167,1.285,1.404,78.896,83.940,86.065,91.613,10.596,7.835,1.360,0.084,8.120,13.442,7.672,8.000,10,0.08521,0.0990900000000001
1978,94,965,10,915,37.25,.,80.794,90.610,89.167,1.305,1.441,78.082,83.207,85.973,91.668,10.596,8.610,1.391,0.095,8.068,13.512,8.425,8.797,11,0.0939,0.09816
1978,94,965,11,915,37.25,.,80.016,89.723,89.167,1.325,1.441,77.268,82.471,85.973,91.668,10.596,9.387,1.422,0.106,8.017,13.581,9.180,9.597,12,0.10277,0.0970699999999999
1978,94,965,12,915,37.25,.,79.349,88.776,89.167,1.342,1.441,76.571,81.838,85.973,91.668,10.596,10.054,1.451,0.119,7.969,13.645,9.822,10.289,13,0.11224,0.0942699999999999
1978,94,965,13,915,37.25,.,78.681,87.801,89.167,1.358,1.441,75.874,81.204,85.973,91.668,10.596,10.722,1.479,0.133,7.921,13.710,10.464,10.984,14,0.12199,0.0912
1978,94,965,14,915,37.25,.,77.566,86.808,89.167,1.384,1.441,74.712,80.142,85.973,91.668,10.596,11.837,1.517,0.147,7.859,13.795,11.552,12.127,15,0.13192,0.09242
1978,94,965,15,915,37.25,.,76.560,85.790,89.167,1.406,1.441,73.665,79.182,85.973,91.668,10.596,12.844,1.552,0.161,7.801,13.873,12.530,13.162,16,0.1421,0.0923
1978,94,965,16,915,37.25,.,75.887,84.737,89.167,1.420,1.441,72.968,78.539,85.973,91.668,10.596,13.516,1.581,0.177,7.754,13.939,13.171,13.865,17,0.15263,0.0884999999999999
1978,94,965,17,915,37.25,.,74.991,83.634,89.167,1.438,1.441,72.039,77.681,85.973,91.668,10.596,14.413,1.614,0.194,7.700,14.014,14.035,14.795,18,0.16366,0.08643
1978,94,965,18,915,37.25,.,74.205,82.511,89.167,1.454,1.441,71.226,76.927,85.973,91.668,10.596,15.199,1.645,0.211,7.649,14.085,14.787,15.615,19,0.17489,0.08306
1978,94,965,19,915,37.25,.,73.305,81.322,89.167,1.470,1.441,70.296,76.063,85.973,91.668,10.596,16.098,1.679,0.230,7.594,14.162,15.650,16.552,20,0.18678,0.08017
1978,94,965,20,915,37.25,.,72.181,80.069,89.167,1.490,1.441,69.137,74.981,85.973,91.668,10.596,17.222,1.717,0.251,7.534,14.248,16.734,17.717,21,0.19931,0.07888
1978,94,965,21,915,37.25,.,70.829,78.789,89.167,1.513,1.441,67.746,73.676,85.973,91.668,10.596,18.575,1.756,0.272,7.471,14.339,18.045,19.111,22,0.21211,0.0796000000000001
1978,94,965,22,915,37.25,.,69.471,77.495,89.167,1.534,1.441,66.352,72.364,85.973,91.668,10.596,19.932,1.795,0.294,7.409,14.428,19.359,20.512,23,0.22505,0.08024
1978,94,965,23,915,37.25,.,68.449,76.194,89.167,1.548,1.441,65.305,71.374,85.973,91.668,10.596,20.954,1.831,0.317,7.353,14.510,20.337,21.578,24,0.23806,0.0774500000000001
1978,94,965,24,915,37.25,.,66.513,74.903,88.799,1.574,2.102,63.325,69.494,83.900,92.276,10.798,22.689,1.872,0.340,7.480,14.798,22.027,23.358,25,0.25097,0.0839
1978,94,965,25,915,37.25,.,65.713,73.608,88.799,1.584,2.102,62.507,68.716,83.900,92.276,10.798,23.490,1.905,0.363,7.428,14.873,22.781,24.205,26,0.26392,0.0789500000000001
1978,94,965,26,915,37.25,.,64.562,72.278,88.799,1.598,2.102,61.334,67.595,83.900,92.276,10.798,24.641,1.940,0.388,7.373,14.955,23.883,25.405,27,0.27722,0.0771600000000001
1978,94,965,27,915,37.25,.,63.404,70.913,88.799,1.610,2.102,60.155,66.465,83.900,92.276,10.798,25.799,1.976,0.414,7.317,15.038,24.990,26.614,28,0.29087,0.0750899999999999
1978,94,965,28,915,37.25,.,61.893,69.546,88.799,1.626,2.102,58.619,64.989,83.900,92.276,10.798,27.310,2.012,0.441,7.260,15.123,26.449,28.177,29,0.30454,0.0765300000000001
1978,94,965,29,915,37.25,.,60.958,68.208,88.799,1.634,2.102,57.671,64.074,83.900,92.276,10.798,28.244,2.046,0.468,7.208,15.201,27.330,29.164,30,0.31792,0.0725
1978,94,965,30,915,37.25,.,59.900,66.765,88.799,1.644,2.102,56.599,63.038,83.900,92.276,10.798,29.302,2.083,0.498,7.151,15.287,28.330,30.280,31,0.33235,0.06865
1978,94,965,31,915,37.25,.,58.478,65.326,88.799,1.655,2.102,55.159,61.643,83.900,92.276,10.798,30.724,2.119,0.528,7.095,15.372,29.692,31.761,32,0.34674,0.0684799999999999
1978,94,965,32,915,37.25,.,57.285,63.881,88.799,1.664,2.102,53.953,60.470,83.900,92.276,10.798,31.918,2.155,0.559,7.040,15.457,30.824,33.016,33,0.36119,0.06596
1978,94,965,33,915,37.25,.,55.480,62.388,88.799,1.675,2.102,52.131,58.693,83.900,92.276,10.798,33.723,2.191,0.592,6.985,15.542,32.564,34.885,34,0.37612,0.06908
1978,94,965,34,915,37.25,.,53.414,60.853,87.775,1.686,2.771,50.051,56.655,81.093,92.207,11.358,35.228,2.227,0.627,7.461,16.153,34.002,36.457,35,0.39147,0.07439
1978,94,965,35,915,37.25,.,51.701,59.321,87.154,1.693,2.854,48.330,54.961,80.309,91.740,11.731,36.568,2.261,0.661,7.761,16.587,35.272,37.865,36,0.40679,0.0762
1978,94,965,36,915,37.25,.,50.465,57.751,87.154,1.697,2.854,47.091,53.738,80.309,91.740,11.731,37.804,2.299,0.698,7.702,16.675,36.435,39.171,37,0.42249,0.0728599999999999
1978,94,965,37,915,37.25,.,48.582,56.112,86.581,1.702,3.033,45.206,51.871,79.290,91.442,12.054,39.364,2.335,0.738,7.953,17.063,37.917,40.808,38,0.43888,0.0753
1978,94,965,38,915,37.25,.,.,54.452,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,0.45548,
1978,94,965,39,915,37.25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
1978,94,965,40,915,37.25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
1979,80,875,0,823,34.71,.,93.431,98.906,94.464,0.864,0.874,91.510,94.929,92.469,95.942,5.506,1.064,0.869,0.005,3.972,7.383,1.054,1.073,1,0.0109399999999999,0.0547500000000001
1979,80,875,1,823,34.71,.,90.507,98.009,92.346,1.023,1.043,88.291,92.322,90.018,94.148,7.591,1.902,1.034,0.013,5.729,9.784,1.877,1.927,2,0.01991,0.0750199999999999
1979,80,875,2,823,34.71,.,88.923,97.133,91.547,1.095,1.127,86.571,90.884,89.041,93.501,8.371,2.707,1.115,0.022,6.356,10.725,2.665,2.749,3,0.02867,0.0820999999999999
1979,80,875,3,823,34.71,.,87.825,96.251,91.245,1.141,1.185,85.388,89.879,88.606,93.297,8.662,3.513,1.170,0.031,6.550,11.133,3.453,3.574,4,0.03749,0.08426
1979,80,875,4,823,34.71,.,86.360,95.361,90.561,1.198,1.256,83.819,88.530,87.773,92.740,9.318,4.322,1.235,0.041,7.080,11.918,4.242,4.403,5,0.04639,0.0900100000000001
1979,80,875,5,823,34.71,.,85.504,94.453,90.526,1.229,1.301,82.906,87.737,87.626,92.774,9.351,5.144,1.277,0.052,7.045,12.044,5.044,5.246,6,0.05547,0.08949
1979,80,875,6,823,34.71,.,84.278,93.528,90.110,1.271,1.359,81.603,86.597,87.083,92.459,9.742,5.980,1.329,0.063,7.339,12.540,5.857,6.104,7,0.0647199999999999,0.0925
1979,80,875,7,823,34.71,.,83.047,92.572,89.710,1.311,1.416,80.299,85.447,86.557,92.158,10.114,6.839,1.379,0.075,7.618,13.015,6.693,6.987,8,0.07428,0.0952500000000001
1979,80,875,8,823,34.71,.,81.566,91.589,89.057,1.355,1.480,78.737,84.058,85.771,91.621,10.716,7.718,1.434,0.088,8.112,13.725,7.547,7.891,9,0.08411,0.10023
1979,80,875,9,823,34.71,.,80.083,90.600,88.392,1.396,1.541,77.178,82.661,84.979,91.071,11.321,8.596,1.486,0.101,8.615,14.431,8.399,8.795,10,0.0940000000000001,0.10517
1979,80,875,10,823,34.71,.,78.473,89.572,87.609,1.438,1.605,75.493,81.137,84.067,90.409,12.027,9.500,1.540,0.115,9.214,15.238,9.276,9.728,11,0.10428,0.11099
1979,80,875,11,823,34.71,.,76.860,88.521,86.827,1.476,1.668,73.811,79.604,83.160,89.744,12.723,10.417,1.591,0.130,9.808,16.030,10.163,10.674,12,0.11479,0.11661
1979,80,875,12,823,34.71,.,74.998,87.431,85.779,1.517,1.735,71.877,77.827,81.985,88.829,13.645,11.357,1.644,0.146,10.619,17.048,11.073,11.646,13,0.12569,0.12433
1979,80,875,13,823,34.71,.,73.879,86.370,85.538,1.539,1.782,70.718,76.756,81.637,88.668,13.855,12.266,1.681,0.162,10.760,17.335,11.950,12.586,14,0.1363,0.12491
1979,80,875,14,823,34.71,.,72.883,85.259,85.485,1.558,1.828,69.689,75.801,81.475,88.687,13.900,13.217,1.717,0.180,10.744,17.457,12.867,13.571,15,0.14741,0.12376
1979,80,875,15,823,34.71,.,71.887,84.111,85.466,1.576,1.874,68.661,74.843,81.343,88.741,13.916,14.197,1.752,0.198,10.699,17.550,13.811,14.588,16,0.15889,0.12224
1979,80,875,16,823,34.71,.,71.015,82.939,85.466,1.591,1.874,67.763,74.003,81.343,88.741,13.916,15.069,1.786,0.218,10.642,17.623,14.646,15.499,17,0.17061,0.11924
1979,80,875,17,823,34.71,.,69.892,81.720,85.466,1.610,1.874,66.610,72.920,81.343,88.741,13.916,16.192,1.823,0.238,10.579,17.704,15.727,16.662,18,0.1828,0.11828
1979,80,875,18,823,34.71,.,68.643,80.447,85.327,1.629,2.024,65.328,71.712,80.839,88.836,14.026,17.331,1.862,0.261,10.621,17.896,16.823,17.845,19,0.19553,0.11804
1979,80,875,19,823,34.71,.,68.142,79.145,85.327,1.636,2.024,64.815,71.227,80.839,88.836,14.026,17.832,1.893,0.284,10.568,17.965,17.278,18.393,20,0.20855,0.11003
1979,80,875,20,823,34.71,.,67.137,77.827,85.327,1.650,2.024,63.786,70.253,80.839,88.836,14.026,18.836,1.929,0.309,10.506,18.044,18.235,19.446,21,0.22173,0.1069
1979,80,875,21,823,34.71,.,65.628,76.486,85.327,1.669,2.024,62.245,68.788,80.839,88.836,14.026,20.345,1.969,0.334,10.440,18.132,19.694,21.004,22,0.23514,0.10858
1979,80,875,22,823,34.71,.,64.118,75.149,85.321,1.687,2.245,60.707,67.317,80.278,89.162,14.026,21.855,2.007,0.360,10.375,18.216,21.154,22.565,23,0.24851,0.11031
1979,80,875,23,823,34.71,.,62.227,73.771,84.351,1.706,2.313,58.785,65.471,79.185,88.330,14.724,23.049,2.047,0.387,10.987,18.981,22.295,23.812,24,0.26229,0.11544
1979,80,875,24,823,34.71,.,61.719,72.478,84.351,1.711,2.313,58.270,64.974,79.185,88.330,14.724,23.557,2.079,0.413,10.933,19.051,22.752,24.370,25,0.27522,0.10759
1979,80,875,25,823,34.71,.,60.569,71.169,84.351,1.722,2.313,57.103,63.849,79.185,88.330,14.724,24.707,2.113,0.440,10.876,19.126,23.849,25.573,26,0.28831,0.106
1979,80,875,26,823,34.71,.,58.903,69.820,84.351,1.735,2.313,55.417,62.215,79.185,88.330,14.724,26.373,2.148,0.468,10.817,19.203,25.459,27.295,27,0.3018,0.10917
1979,80,875,27,823,34.71,.,57.490,68.540,83.878,1.745,2.546,53.990,60.826,78.145,88.220,15.031,27.480,2.180,0.496,11.061,19.571,26.512,28.455,28,0.3146,0.1105
1979,80,875,28,823,34.71,.,56.201,67.227,83.598,1.753,2.608,52.691,59.557,77.724,88.042,15.221,28.579,2.212,0.524,11.192,19.825,27.555,29.609,29,0.32773,0.11026
1979,80,875,29,823,34.71,.,55.037,65.866,83.558,1.759,2.671,51.519,58.409,77.524,88.096,15.247,29.716,2.245,0.554,11.162,19.923,28.633,30.806,30,0.34134,0.10829
1979,80,875,30,823,34.71,.,53.997,64.541,83.558,1.764,2.671,50.474,57.382,77.524,88.096,15.247,30.756,2.277,0.584,11.109,19.994,29.614,31.904,31,0.35459,0.10544
1979,80,875,31,823,34.71,.,52.823,63.234,83.536,1.768,2.797,49.296,56.222,77.177,88.258,15.260,31.917,2.308,0.615,11.069,20.074,30.716,33.124,32,0.36766,0.10411
1979,80,875,32,823,34.71,.,51.777,61.897,83.536,1.772,2.797,48.248,55.186,77.177,88.258,15.260,32.963,2.339,0.646,11.017,20.144,31.699,34.232,33,0.38103,0.1012
1979,80,875,33,823,34.71,.,51.121,60.526,83.536,1.773,2.797,47.591,54.535,77.177,88.258,15.260,33.619,2.375,0.680,10.958,20.222,32.290,34.953,34,0.39474,0.09405
1979,80,875,34,823,34.71,.,49.538,59.126,83.536,1.776,2.797,46.008,52.964,77.177,88.258,15.260,35.202,2.404,0.714,10.909,20.287,33.804,36.604,35,0.40874,0.09588
1979,80,875,35,823,34.71,.,48.204,57.721,83.513,1.778,3.080,44.677,51.639,76.407,88.637,15.260,36.536,2.435,0.750,10.858,20.356,35.067,38.006,36,0.42279,0.09517
1979,80,875,36,823,34.71,.,46.584,56.243,82.826,1.779,3.162,43.062,50.026,75.556,88.102,15.647,37.769,2.465,0.788,11.182,20.796,36.224,39.312,37,0.43757,0.09659
1979,80,875,37,823,34.71,.,.,54.684,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,0.45316,
1979,80,875,38,823,34.71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,,
1979,80,875,39,823,34.71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,,
1979,80,875,40,823,34.71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,41,,
1980,94,861,0,831,35.60,.,94.220,98.793,95.372,0.810,0.820,92.404,95.613,93.462,96.733,4.601,1.179,0.815,0.005,3.186,6.388,1.169,1.189,1,0.0120699999999999,0.0457300000000001
1980,94,861,1,831,35.60,.,92.171,97.799,94.245,0.932,0.953,90.125,93.807,92.052,95.846,5.708,2.121,0.945,0.013,4.049,7.757,2.095,2.147,2,0.0220099999999999,0.05628
1980,94,861,2,831,35.60,.,90.721,96.834,93.687,1.007,1.040,88.536,92.508,91.298,95.437,6.251,3.028,1.028,0.022,4.441,8.473,2.985,3.072,3,0.03166,0.06113
1980,94,861,3,831,35.60,.,89.389,95.855,93.254,1.070,1.116,87.088,91.301,90.691,95.130,6.668,3.943,1.099,0.032,4.732,9.041,3.881,4.006,4,0.04145,0.0646600000000001
1980,94,861,4,831,35.60,.,88.055,94.861,92.825,1.127,1.188,85.647,90.082,90.098,94.822,7.078,4.868,1.165,0.042,5.022,9.590,4.785,4.951,5,0.05139,0.06806
1980,94,861,5,831,35.60,.,86.720,93.888,92.366,1.179,1.256,84.216,88.854,89.487,94.481,7.510,5.769,1.227,0.053,5.341,10.150,5.666,5.874,6,0.06112,0.0716800000000001
1980,94,861,6,831,35.60,.,85.384,92.875,91.935,1.228,1.322,82.790,87.617,88.907,94.163,7.913,6.703,1.286,0.065,5.636,10.675,6.576,6.830,7,0.07125,0.07491
1980,94,861,7,831,35.60,.,84.166,91.811,91.673,1.269,1.383,81.496,86.484,88.502,94.000,8.154,7.679,1.339,0.078,5.784,11.030,7.528,7.832,8,0.0818899999999999,0.0764500000000001
1980,94,861,8,831,35.60,.,83.068,90.748,91.536,1.305,1.438,80.333,85.458,88.228,93.947,8.279,8.653,1.386,0.091,5.830,11.260,8.476,8.832,9,0.09252,0.0768000000000001
1980,94,861,9,831,35.60,.,81.846,89.688,91.256,1.341,1.496,79.044,84.312,87.811,93.762,8.532,9.622,1.435,0.105,5.996,11.616,9.418,9.828,10,0.10312,0.07842
1980,94,861,10,831,35.60,.,80.014,88.631,90.278,1.392,1.571,77.119,82.585,86.696,92.934,9.405,10.582,1.497,0.119,6.738,12.597,10.350,10.816,11,0.11369,0.08617
1980,94,861,11,831,35.60,.,78.914,87.604,90.080,1.421,1.622,75.967,81.543,86.377,92.818,9.579,11.508,1.538,0.133,6.840,12.859,11.248,11.770,12,0.12396,0.0869
1980,94,861,12,831,35.60,.,78.057,86.587,90.080,1.442,1.622,75.073,80.731,86.377,92.818,9.579,12.364,1.573,0.148,6.784,12.939,12.076,12.656,13,0.13413,0.0853
1980,94,861,13,831,35.60,.,76.708,85.552,89.662,1.473,1.722,73.668,79.447,85.722,92.562,9.938,13.354,1.617,0.163,7.060,13.385,13.036,13.676,14,0.14448,0.0884400000000001
1980,94,861,14,831,35.60,.,75.724,84.441,89.662,1.495,1.722,72.645,78.509,85.722,92.562,9.938,14.338,1.654,0.180,7.000,13.471,13.988,14.693,15,0.15559,0.08717
1980,94,861,15,831,35.60,.,74.368,83.284,89.295,1.523,1.828,71.240,77.213,85.096,92.364,10.245,15.386,1.697,0.198,7.227,13.867,15.000,15.777,16,0.16716,0.0891600000000001
1980,94,861,16,831,35.60,.,73.751,82.084,89.295,1.535,1.828,70.601,76.621,85.096,92.364,10.245,16.003,1.729,0.217,7.177,13.939,15.580,16.432,17,0.17916,0.08333
1980,94,861,17,831,35.60,.,72.639,80.805,89.295,1.556,1.828,69.453,75.554,85.096,92.364,10.245,17.115,1.769,0.239,7.113,14.032,16.650,17.586,18,0.19195,0.0816600000000001
1980,94,861,18,831,35.60,.,71.898,79.504,89.295,1.569,1.828,68.688,74.841,85.096,92.364,10.245,17.856,1.804,0.261,7.058,14.113,17.348,18.371,19,0.20496,0.0760600000000001
1980,94,861,19,831,35.60,.,71.281,78.152,89.295,1.580,1.828,68.052,74.246,85.096,92.364,10.245,18.474,1.838,0.285,7.004,14.193,17.919,19.036,20,0.21848,0.06871
1980,94,861,20,831,35.60,.,70.290,76.733,89.295,1.596,1.828,67.033,73.291,85.096,92.364,10.245,19.465,1.878,0.311,6.942,14.286,18.859,20.078,21,0.23267,0.06443
1980,94,861,21,831,35.60,.,69.295,75.316,89.295,1.612,1.828,66.012,72.331,85.096,92.364,10.245,20.459,1.918,0.338,6.881,14.378,19.802,21.125,22,0.24684,0.06021
1980,94,861,22,831,35.60,.,67.798,73.864,89.295,1.634,1.828,64.477,70.882,85.096,92.364,10.245,21.956,1.962,0.365,6.813,14.482,21.244,22.676,23,0.26136,0.06066
1980,94,861,23,831,35.60,.,66.672,72.461,89.295,1.649,1.828,63.324,69.789,85.096,92.364,10.245,23.083,2.002,0.393,6.752,14.575,22.317,23.857,24,0.27539,0.05789
1980,94,861,24,831,35.60,.,64.788,71.071,89.295,1.673,1.828,61.402,67.958,85.096,92.364,10.245,24.966,2.045,0.421,6.686,14.677,24.146,25.795,25,0.28929,0.06283
1980,94,861,25,831,35.60,.,63.529,69.606,89.295,1.687,1.828,60.120,66.731,85.096,92.364,10.245,26.226,2.085,0.451,6.625,14.773,25.346,27.113,26,0.30394,0.0607699999999999
1980,94,861,26,831,35.60,.,61.885,68.122,89.295,1.704,1.828,58.450,65.126,85.096,92.364,10.245,27.869,2.127,0.482,6.563,14.871,26.929,28.817,27,0.31878,0.06237
1980,94,861,27,831,35.60,.,59.979,66.643,89.295,1.721,1.828,56.517,63.260,85.096,92.364,10.245,29.775,2.167,0.513,6.502,14.968,28.772,30.784,28,0.33357,0.06664
1980,94,861,28,831,35.60,.,58.449,65.180,89.295,1.733,1.828,54.970,61.759,85.096,92.364,10.245,31.305,2.206,0.545,6.445,15.060,30.239,32.376,29,0.3482,0.0673100000000001
1980,94,861,29,831,35.60,.,57.296,63.713,89.295,1.741,1.828,53.806,60.625,85.096,92.364,10.245,32.459,2.244,0.578,6.389,15.151,31.328,33.593,30,0.36287,0.06417
1980,94,861,30,831,35.60,.,56.522,62.256,89.295,1.746,1.828,53.026,59.864,85.096,92.364,10.245,33.232,2.282,0.612,6.332,15.243,32.036,34.432,31,0.37744,0.05734
1980,94,861,31,831,35.60,.,55.232,60.785,89.295,1.753,1.828,51.726,58.592,85.096,92.364,10.245,34.523,2.320,0.646,6.277,15.334,33.257,35.791,32,0.39215,0.05553
1980,94,861,32,831,35.60,.,53.806,59.262,89.295,1.760,1.828,50.292,57.184,85.096,92.364,10.245,35.949,2.358,0.684,6.221,15.426,34.610,37.289,33,0.40738,0.05456
